,business_id,stars
13972,G_1qwUSVAunua4Eiznj0hQ,3.0
13973,aK_jY5fp9s0rkSaBJ_Y25w,1.5
13974,EBuSqlpzzyfZZkEgPxVV1Q,3.0
13975,pORvWLJb_ioqIrNo-yacfw,4.5
13976,AEkA_eqYpelsd9sJ7WUpzg,2.0
13977,BkI1EVigX4B6c8U4krAgNw,3.0
13978,PEb_HioboxCfFONLZzVNTQ,4.5
13979,bXrQejeR66IwebuhxPS7GA,4.5
13980,yHt2Jn3XVfZnpze4lPc0SQ,4.0
13981,LBNgb1sVhDdL6UFUt4G9_Q,3.5
13982,H3iXNL_ZHSwpOA7RLZY1pA,3.5
13983,GrRrxHK9dWgibvUpcotxtw,3.5
13984,Bm0ewN1b2gD33OtgiYpu-A,3.5
13985,SMJ789hJySZZMhW7y6HDXw,4.5
13986,assAkG17lbOvRfCUyiUmSw,2.0
13987,6LYmMCltMzSMK-gMjqWTCw,3.5
13988,pf0vpKSVYiXt4dWQEpMjFw,3.5
13989,t0Qyogb4x--K9i5b0AoDCg,4.5
13990,vjO7cPDREXPjfozY0u2L_A,2.0
13991,MjA6D_3JgQtiFvGCogmxZA,3.0
13992,QfXEdQpBojorGinfCnrKTA,2.5
13993,opVvfe2wZyPNKo9ZRyo_YQ,2.5
13994,6HG26o3ppHS39xPm0jYwBA,4.0
13995,lSUUTSNZSINJizxjBQORpQ,4.0
13996,VciWUuWgNshjkRDPHiFCoQ,3.5
13997,oskXqC-K0AFLtgbTA4D3gQ,4.0
13998,cibqFIknNdNyJvdsBVpHtA,4.0
13999,ZBNRcGn_-IT84e1XxF88pQ,3.0
14000,gajhaXGudlDgCz_-ik1g_w,2.5
14001,UmqCcjR-UqXIn4ojeMuDwA,4.5
14002,lUAa2P-KjyQuVQ664lZIHw,1.0
14003,5jtYx1fDtc_JSfp6f61QxA,2.5
14004,YlOsfQ6V1F_irTBdVi8ybg,4.0
14005,Ezul-y-trSK8EHtcv40itQ,3.0
14006,rJ7tOENZBJMJnkmYCf9XlQ,4.5
14007,iNEePY05pBQjXUfdO4ykig,4.5
14008,AAvoBxeUwDnD5ThE9Cz6Fg,4.0
14009,iivbJVE6W4pUXcLrWhc1og,2.0
14010,-e1BUAOBk9RAu89c6uTyGA,4.0
14011,_OoiiPjuSSLfBnw-C7qe7A,3.0
14012,nzmOsV_uQ8jOrEurvhvxEQ,4.0
14013,7Q-TR13EQOdtssTN4_67jA,3.5
14014,kDP2Xy3XYohj7Kc-9TQsLQ,2.5
14015,01pmVUeVeXKtxdnLcQrUOg,4.0
14016,Tlx0CVjND3ytUg-ti_Jakw,1.0
14017,3USrcUnm0xoFQuW7LPAIeg,3.0
14018,ZX4Pt8czAT7gea-zWkAnzg,4.5
14019,gyRfeBAYTAx-Nh1xIoF50Q,3.5
14020,FhS4O_Iuu0_ZAmWZp28S7A,4.0
14021,GBZM0dtFwkrhm5ec7m-fVg,1.5
14022,yOc3BbR4pua-7El5ce8lHg,1.5
14023,KV5djUZnuPyWiLViMwjF_A,3.5
14024,bZn93vfSuCAO0vHbrrZwpw,4.0
14025,89HhrS0QIIZfLM9Qn3c0mA,2.5
14026,-nEsM53i_wmt9wpSlQm1Rg,4.0
14027,n9Ckgl2owTxU6J0Uiobv_A,4.5
14028,UNcxebA44CQPwyteLFUuXg,2.5
14029,sFA-IvGdmMqyKvt2zTz9Mg,3.0
14030,OqG88rqpX3PvIQK7XVgDug,4.5
14031,AQw0B8j9QV1RkFLLFiwkuw,4.0
14032,603TuZmMQfj1PQ2wd_Zp5A,2.0
14033,iIBWemwS12H9q7QyCU-ziw,3.0
14034,hFhkY65hFZD0oFZlR6l4EA,3.5
14035,05tQr30d0SSHrahA4gV6Pw,4.5
14036,kP60hBECAvyATI-Ab_y8CA,3.0
14037,3gqB-N60ePaggR3JzkRgEg,5.0
14038,7zA6VfZnT4eoPvmo42IdSA,2.0
14039,h7TO_IsmLCYmKKDVOOIeFw,4.5
14040,OQB4Y6YAtmxO3VuRxH2vdg,4.5
14041,bzG2ul_mhdPMvhxsn-8EEg,3.0
14042,UecV_nsSMyjiracwiV_avQ,4.0
14043,a5EF1LyTIoe_mlhFdPmogA,2.5
14044,jlurs6WPxJfG6dVvUYch6w,1.5
14045,di2mjpEsYputc9wRcQiEuw,4.0
14046,45fGMPlGnOGmJZgnb4rGAQ,2.5
14047,ZfMDETGbFq0eAz8qLa5Aqw,2.0
14048,_bEvzJhjkel_mu6nO4-M4w,4.5
14049,T6fI_rbI6iq_k9uIlVK69A,4.5
14050,4uc7huVjfw0fjEgwd3Lpcg,4.0
14051,EfLcMyzm24vNxe5XdjRp4g,4.5
14052,0FnYxHXn1dXyuKFNWhz6sg,2.0
14053,lZbimwxtW5JPB6biT7_q3w,5.0
14054,BxFWkJsm5A0lz7C_BFDm4Q,4.0
14055,mqWo3f6nt7hkqM1OSLga0A,2.0
14056,8njTcZKsdTQOjfvth5G4gQ,4.0
14057,UH1Baremef79qGhPQ0Ef3A,4.0
14058,rrboiibHEX-2miWnheS5PA,3.5
14059,Gy6tBn6lrf4AN2Gr1I8Oyg,4.0
14060,12GUv17IX7dJbuzeBxBCyg,4.0
14061,4EbwDR58_1Lm54Oru_Dfxw,4.0
14062,MVLKOf25mj0MnqivWmdUwA,2.5
14063,WkeCW0WCOKjZj4G2TuEdVA,1.5
14064,lqrY1tHhPkZsiOPfpoydvw,1.5
14065,YtMgMdZfjlK6ogDIGiOJSw,3.0
14066,Ch9GzsRI1gLCIfg6drnd6w,5.0
14067,Mm5rQS6FJ4eREcfVq0KYww,3.0
14068,D8dgn5gpgDGPqEcda7yOKw,3.5
14069,InawP3IfShNTJjSeLMDmGg,1.5
14070,BS7OnkMycH8tD3Bqpz2FAQ,4.0
14071,xdQZscKVeiOMN6FqzFInsw,4.0
14072,qpFvoENzTuy4WHk5R1qAFg,4.5
14073,31JlVtmcvj4LPEwdSBC0Gg,3.0
14074,5ypc4q7VsCVMyqHp1WLF3A,4.5
14075,2vWlAJYCF11QmvRWBOQXDg,3.5
14076,gdH0yhCQaHjBQ6vd0rYiSA,3.0
14077,53GqumMTcV_5WZDtlLkPhw,4.0
14078,vzwyBgWusjT7TIyiu1A2BA,4.5
14079,RHdIW62cidKmRIjxM9tJIg,3.0
14080,DBs7KMoj833uFktTeoqykQ,4.5
14081,Hfv00bSvms_YLkJyQ5aC1w,4.5
14082,L-U7myzEHcKn4Q3jYrqpUA,3.5
14083,5m6gQ3BwWi8QXcZmD4yulg,4.5
14084,ZJKGcR7J0n1DGbLqt1N5Vw,4.0
14085,GKwL82D7-xy5HU6OuWyn2A,4.5
14086,y17Jaips_raLiJNavrNb9g,5.0
14087,7ptGQTkwnECXBmUmTF-Z9w,4.0
14088,UIb_JNxtyAIs4xIWhLwEoQ,3.0
14089,R9LZdaXd-PZIV2kjkGNk4w,3.5
14090,0IcEAPMDFDVJ8d2UvYOkEw,4.5
14091,_Xck5LIn0CnWGRLfKv1J6g,3.5
14092,eA2TDU1Hnynw3BBL65Smog,4.5
14093,bGY64084bu14qyZCBIzY9g,3.0
14094,8yUdqNLViWhmfbYVltkJ7Q,2.5
14095,E1avnPykToD3jxSu877P3g,1.5
14096,eHC82PofK3RKYrbXcIY0xw,2.5
14097,1Nvx5xo_cErlEqpubzocSg,3.0
14098,2GvSDeSlfFEmKncQiJ-BfQ,1.5
14099,LQGZ-QunCyqtQieljjxFNA,4.5
14100,Hng1aV3UUJEtqwr_hGxciA,2.0
14101,fDMEHZ_0UqQF3CJGYmq4Kg,2.5
14102,C_X8oMrpm4yyeDpvBVCdvg,3.0
14103,0dIlxPUw9JXFwVbabWxRvQ,3.5
14104,q0prgm5rlUfJiR1V_0UzkQ,5.0
14105,pCk-cNKxge5fSIiIiSyicg,4.5
14106,wdJiF4lIM8Toz-wbYaMLdA,4.0
14107,CV6Jn7-_7OiIVjZLmPz95g,3.0
14108,Md_VzsLnsOwtWKq1vheaxA,1.0
14109,dqERP7fUSqbSdeM2llR4rg,2.5
14110,0Q11c6T3ydBung7Sjex5yA,3.0
14111,WAInJdS3M-4JgUyzf_LoQg,4.5
14112,_tVkMEnHDySlqugveOxBHQ,2.0
14113,IqitQsWPnTVTCJIRqh80lA,4.0
14114,skT9ekzLdiQRg6Wo2OzMvg,4.0
14115,JPoLb8jZYc5e7WjI2coVkQ,3.5
14116,QniIUsutkKPEUrwMvPGJzg,3.5
14117,io5F4T6OsTlufMHzDTYs6Q,4.0
14118,2iUVOG71MTTTkBf04-jVAA,4.0
14119,G4G7D3_L-dHeq6SXsqd_oQ,3.0
14120,VdCIcyn_s63Pxo916vkGvg,2.5
14121,jWgZRpdHy8csA1sUz1auSw,3.5
14122,gbiqNc7UYooSfg0_zCyItw,3.0
14123,ISDVzdF4WZ4SXQdhyet9nQ,4.0
14124,oJ0fQBhVFeWcNjOQv2b6KQ,4.0
14125,EMqI7BboQiiMKX8KUBNwkg,4.5
14126,DdVdgxkFGFz8v5vDCJ-1xQ,4.0
14127,GgcDDkFQuCU5puBqq0lImQ,3.5
14128,JhjHlvSgBqD-o8-ahT0ccA,2.0
14129,wddI5aXd5CNkuHbz3n3hRQ,4.0
14130,9Fq9RWEfJ_PHQKB0rfwDVg,3.5
14131,9dL1rsPANYr-71hdwoY-CA,4.0
14132,6DTwmhrbm9x-WO-A8Db9rQ,3.5
14133,sEGdzoqvi3qCmeLjatwXOQ,1.5
14134,m6W5XWVpX94OpAS4nls1NQ,3.5
14135,APPD1BH0KgSzSOg66F3bLA,3.5
14136,5xIcqp5q-6mw1FKaKpRCxw,4.0
14137,h5tEpWXExIFwv70QN4wlAA,4.0
14138,OTP14wxnFN0mbTNFIqR8Qg,3.5
14139,BO4L5vmX7pwwiQiIz7QbsQ,4.0
14140,hc0KmC42EzjXbC83eMIDMg,4.5
14141,1EHHsJf3V_UgqkfVU024Qg,1.5
14142,ZE4c80CxlXz84elVto2YFA,3.0
14143,lFbBGVLlljaggRLlg3xY3g,4.5
14144,CVlc8vHQxca5BP0U0zorjQ,2.5
14145,ijGETT4ubirzm2Sqt62CyA,3.5
14146,vKBQmHjx5K9cYoGqWLyBhQ,3.0
14147,Sz3sBE4sb4gambo5LDgjPA,3.0
14148,VzpxaKY-MN2Fo_wA8aiZ9w,2.5
14149,6o2p5YMA3V0Dvm713mi2iw,3.0
14150,7fuyFmESXQYir9AtweuD8w,4.5
14151,Ck4xeKZMiqZsaCcB-78yEA,4.0
14152,EQr26hrk8cEYsZjaMVU57g,4.0
14153,yWz0fvBbxCCqMZy5-0OKVg,3.0
14154,teWJvpV5UuMZKdWtMONvFQ,1.5
14155,0SCF_drbRr0aekQD-jZ3IQ,3.0
14156,Okw1p6InqXY1hGsklDWQSQ,3.5
14157,FhI8-M6EYtwfrerkWL_VMg,4.0
14158,HP8kVUCXWR7m5S8GXSKh7g,4.0
14159,ZuwJdk2g6XGRWV94TE50Cg,4.5
14160,QQoecfAQTiK9_lS17mRB0Q,2.0
14161,XJDeg6jQkZMDXRBIwMg4WQ,4.0
14162,Wpw0OPtHXKo5OUGmY1rcSQ,3.5
14163,VTJaTUZ91_OEASP9RFMK0A,3.5
14164,8u70WVawnsReBWNv7IXNSg,4.5
14165,07fzVDdsY_FM_eHjsUvYIQ,3.5
14166,ewGp1BjKyVlD032yMd-lgQ,4.0
14167,CTYMtDTGxMRFpgSfcuAFHA,4.5
14168,wyOuslgDpHmC9NWQghjVfA,2.0
14169,aM64IUfDgGID5GuVPqo6ow,4.0
14170,wUJqfAtMvxG2m2oKeGXRGg,4.0
14171,OJpGFS7e38cncjp2jlWydA,4.5
14172,nW5AdPPkCS1SuP1dLMssLQ,2.0
14173,9Jdg1BCcqiSWUEszAc9BOQ,4.0
14174,TxJu5C-_GGpzrVBrK-b_DA,3.5
14175,OFbbu2OUMxW9vomQxUy6GQ,1.5
14176,4C8l_JnoNL_VK2la-micUA,2.5
14177,uvkPesgcU-cRe650B6SeJA,4.5
14178,-2vEnMoexef2-rWy-FMWvw,4.0
14179,3hmjz4VDytVaPy7drmvnDw,2.5
14180,jKTWcdyXPw_cGUp9fKqapQ,4.5
14181,rARTlhogYHruyMsuNkRV6A,2.5
14182,62B-29mSnrzTKRC1XPxFIw,2.5
14183,Dun6k9Y5j76e9ODgkmHKlQ,4.5
14184,WYSqcpQv0OA8RyE7f2mnnw,4.5
14185,UZdApFai5HvZjt11eyqDDg,4.0
14186,VAlcoOyta55TPBB_iuxG_w,4.0
14187,U2bIdbGjmmpw3BQj20dn5g,4.5
14188,Jxe_xzKI4vFNHG_mG-04jg,3.0
14189,gLpp7kjR9Zg6ypG2lRjAYg,4.0
14190,PVVFos1LDfD7iETY0w4vaA,4.0
14191,2y09RYmTXDpGkfqysvNPXQ,4.0
14192,mNmUN0HghVFeAYTJ5GwxoA,2.5
14193,91blzx04W33_6X10utbMfg,4.0
14194,XlvQFgMcMpic6X1cW06VoQ,3.5
14195,6WVx6tc0LTBV3Ajze9j9VA,3.0
14196,7PfzN9GmM-Yndv8bIjlwJw,2.5
14197,UpWlqQ_jrTF4JAtdGZL33w,3.5
14198,F__yT5i7C2t-IfzyXYscKw,4.0
14199,98aSunfD_cXI-KgxA_sJBw,4.0
14200,hWUynmMVPVIFJ--gS3RnmQ,4.0
14201,oQuYddcB3SluBUMuklGCnw,4.5
14202,YEAQzv5m87g1MaoEtY9hbw,4.5
14203,w07KQ6UGshK-Xpb2Nrqxng,3.0
14204,wUgOeOTUR7_pDbnZzfG_PQ,1.5
14205,W7zCBDLFv13fDzRXJefrrA,3.5
14206,PeLF6SmS6LrIztSnjiZdwg,4.0
14207,EvdYKS6NVnU6J7emNJV2BQ,4.0
14208,5AQDQGqneAHC8SZLKHgHIA,2.0
14209,sxrngi-o8r4R2gJJ3ZbhzA,4.0
14210,-fvncmHOAGh4YSiTbCuqCQ,2.5
14211,WZbdxpBvOYK0_xt9KoTKCA,3.5
14212,xNSKcTpCFIx-GN65Mlf2ag,4.0
14213,Ul7iiiIR7AXcI6ta06SkjQ,3.5
14214,K-t2yan_iLwcxYf7-1Or5w,4.5
14215,8-1vYscR7TNGF7LcJeNZBQ,3.5
14216,mVjKb4-y9VPWp38CBim4sg,4.0
14217,R3_lUY37bG-fPGCwL0i1Ew,4.5
14218,DMkMRN9xnIrtU0FMsxmALg,3.0
14219,pvSXykTJxk4wNnDws1fFtQ,3.5
14220,x0VTIV-FOPQKyJf3Ivw0CQ,2.0
14221,tWoJMHMU-KUEeOFAcpENdg,4.5
14222,7fdoJ8M69-Bkzi682G7qCg,4.0
14223,4TsGea1wyy71w-3Uh8G5mQ,3.0
14224,LUakPn0BWE3Ood27c4Co3w,4.0
14225,EsUTyPG4dclhGeFu8P1whg,4.5
14226,C-JAsI-tgmf_eRmMXTp9Ew,3.5
14227,05V62BosZxIQke9yXnJiRQ,4.5
14228,cF3QHQ4gmFQHdWO4aINxWA,3.5
14229,NVd1jVceqef5u7ZW1aKKyg,5.0
14230,Ad9ux2_coLFp5dxwIFHU2Q,4.0
14231,WThcQRHKU7qEAfjmBKxhuA,4.0
14232,SiXgAgLaLl0uv0VQJ6926w,4.5
14233,zYDlxfKri-i9IXKPkukrVw,5.0
14234,rFoap6lcuZ2IU6WzQsH1yQ,3.5
14235,o1DuWXCV_kg_mSqNOxUdew,4.0
14236,VG4vitmnfnHp792WL1QxWw,4.5
14237,iENwVLcTFwNwSz932nqwzg,4.0
14238,VEwHudSzAsCW_ISBERlhew,3.5
14239,W2gSKulDUBGTfcSDk8kNvg,2.0
14240,FoIzWtiwffKyfKJHsm7VKQ,2.0
14241,tsqyVhSaI72JTNpy4u7QGg,2.5
14242,hukc2ci6jkqzqADNqqq-eQ,4.5
14243,AnHSEz3G2AL4GK6c1-6xew,2.5
14244,GZcT1UgknU2L3vnLIBX69g,2.5
14245,3g-TChAlZ9x2OztJVc1mPg,3.0
14246,hlJZryXrUhbAj2T9IrNYew,3.5
14247,JAsrHHvndNO67kO82BChOQ,2.5
14248,dHL63txs2cre24ZlQInQTw,2.0
14249,u_OKSYmOEpjhLCD1ZsoEDA,4.5
14250,yexVj09OH5n_X-MT_Lq5rg,3.5
14251,OqyaD0hEytrcfC_F-ugqMw,4.0
14252,8BRYRyErfJfPkIa8C38YfQ,3.0
14253,r8TbMfdNMFZp8lXVY8zvJg,4.0
14254,MDNXo_6wMUkbv2_W3GOW7A,2.5
14255,X3NS8516o015Z1zcOwrqmQ,4.5
14256,q0XV0LFqnbJKZ4Xt4dm6Uw,3.5
14257,AmjKblTNwZ6P5-JgIe1EVw,1.0
14258,iHl6BRyves2YOlUfDdUkYw,2.5
14259,hfN0fllM3m2jykAgToRTlQ,5.0
14260,qH8HjaLsg2sCqZUUCcR02A,3.5
14261,3FqvW2DgDNdVy3kAbm8kwg,3.5
14262,Om6OwVsJ_t2XHQBYKnlcHg,3.5
14263,JDv3h1xRFIW8fXckqgTdRg,4.0
14264,6rgbLCIlRU8cGd6ivzjWzw,2.5
14265,-lHpvtlMkRu0oRIXJkystA,3.5
14266,2hCIzMXhSbgObLS4al82rg,2.5
14267,HY-MXAqblxgRPkxfyhi_ig,4.5
14268,Qbb6nFPzPgvyCDvCd7OHqA,1.0
14269,dsZ9trEF0A1ypk-08ug3dg,4.0
14270,t7pZrv7LaqTQ71Iq6NerCQ,4.0
14271,0KlvdW9Jz6GAz967NHC9Pg,4.0
14272,mLdqrqgEXuUrCdgHLr30QQ,4.0
14273,X11YbxPgqaO5AZy0awvQow,4.0
14274,fCs5fLgjIzTTXrxD9Ul4cQ,4.0
14275,xM6ol795uOBMjt283e7ksQ,4.5
14276,vTWJpkI7_KGNLFNrEb9Khw,2.0
14277,EIF1W_-8weWgmDP5sbBOIg,2.5
14278,UfNta35H6m-z2xN9XFI77g,4.5
14279,4VW4_ghjdYw0Wl40Voa9cw,3.5
14280,6Swvzzs0LcgGt-QmEUyzkA,3.0
14281,IjtQu81tebi_pLWdubVBeA,4.0
14282,FBEKo4Ffv0J5blD5kHSeEg,4.5
14283,LTXKsQ3GDD6X_4VdMI3nig,3.0
14284,4z6HgjucE78RrbfwDqtGkg,2.5
14285,mKdRS7TmG952FFORYARb1g,3.0
14286,MDvAB8Qo4wjmqfQ8BsevWw,3.0
14287,zLN6ix7txwpfwRKFi2MfCQ,4.0
14288,nAbese1E1H5TwZntoEyfzg,3.5
14289,0DdmKihJ90qKP5TAM3c2yQ,4.5
14290,Bmyp9E2iedRAjv_oNmFVsw,2.0
14291,cIPOp2B8Q8FWsf4rLdKLbA,4.0
14292,WsXilzHbcR9fUoNjTZhUXA,4.0
14293,xF6wArG2EyHB68lOuSgHeA,3.0
14294,Sy9whf_ajE0hNxINzPy-oA,4.0
14295,MgRfmSdTlPnc8vlqVMsPvQ,3.5
14296,xhWSGL8AfOaYLJj01-m-wQ,4.0
14297,mLySMuCql2eg-mqwj7Ge0w,2.5
14298,l0qTrHzfkquC144PkJh4Rw,4.0
14299,OYurSs6SJYqU1cvEivz6xw,4.0
14300,qexmwX9rP881dwHwo4qGBw,3.5
14301,ctnvu1eMLQ5ON09baNsvPA,2.0
14302,CBX08k5F6AwW28GSXnQmDw,2.5
14303,VG_6ZamOZ3-s6ODu9BCmqQ,1.5
14304,6tfH-0BnhzDc29p712rUUg,2.0
14305,Y5h63GisHbcp01uN16NrGQ,4.0
14306,wct4ruIxzr4JTpMZc0cWbA,3.0
14307,tY80FC_d4VmZaroPlKfc8Q,4.5
14308,jQwSXri45uSrVCChfab4ZA,1.5
14309,7VU9-HAn9EjnCOB7UFXdWg,3.0
14310,kK6rYQcyxW_FnuVh8oTT0g,1.0
14311,hfnQgCDLlbUfPHkkMlpb2w,2.5
14312,GlKffg2PMtzByocI5OHIQA,2.0
14313,UXBscJCFA3elmBvAm4xHkw,2.5
14314,j8_GtOGBHwOty3nB4k23gA,4.5
14315,Eip--4bnUKCRSk7Cmd4JPg,3.0
14316,3EzsIRZG_JTrUT38KAuzeQ,5.0
14317,jci-jrsso9Ucn7r_kMsYAA,3.0
14318,Yk6ho5RHZ53EL7rsquOK0w,3.0
14319,ijRJToHha_hzjSw3aod9HQ,3.0
14320,wkM2zlqA22Ja9nv_1-XHSQ,2.5
14321,MeJ4afqMv8_JjTHgjdrg_Q,3.5
14322,tYZ_yj9rJEDH-BbgKIctXw,4.0
14323,lYloPAiaWJwWgno4SdxD0Q,4.0
14324,2qu_GEIqjyvCUuV4Zki6AQ,3.5
14325,7EIRMyPzlNlvqXOnc3AphQ,2.5
14326,SuQJOspGiPKBI6h6LLaLtg,2.5
14327,40O7uKX-uAG_JDrS-OM85w,4.5
14328,VyVRY6yZ3qD2g-kSbqYerQ,3.5
14329,AOTm9kpzpMclxTVCrGmEmw,4.0
14330,zS5CQZ4mFC9Q4uSzydcw9Q,4.5
14331,f9tOAO-RLCvA-uptJATrSA,1.0
14332,ESDLKMdkZ5MY8f53BrRfCQ,4.0
14333,qmKCQtAj0tM_6WhQCa5dbA,4.5
14334,Jm6ROc4Q4y1R4HXzkr2ERQ,2.5
14335,7ADfnOJnK7ysbAo-kBEmuQ,2.0
14336,ufjjhbpzlG91sQCFFkbOIA,4.0
14337,m79_C1oZzyGhopd5eft8kg,3.5
14338,fzBcbK539fhZ6cZVp90vEQ,4.0
14339,1hPvAr6D7yPpGbD_4RMqmQ,3.5
14340,b1mqnSuiLRdWxtDYSNmQaw,2.5
14341,bbQZwqg5mUVS8c0Exc6jHw,3.0
14342,Wq17qKvbgyPhYWwCK3ksVg,1.5
14343,AmAc0eD6lyVyb7QdOAO1Mg,3.5
14344,OfYq2Y0HctEHgKfPaxmDZQ,4.5
14345,O01R-G6g5Ft8iwgy7I6jwg,4.5
14346,sDCV0Y2PaucLRIrvv20z5w,3.0
14347,MUHjMvqjM-84Sluv1W5-gQ,2.5
14348,mhr6ArtuU4duyydvnHJcbw,5.0
14349,9t0vfhhNqrLX-SxjW12igw,3.0
14350,OW9DqtmkFft-RjHCQS2Lcg,3.5
14351,Ih-mZYBB_8fzsj6QqvArTw,4.0
14352,3MaX8OXw3J7IuH69LIphIw,4.5
14353,dwkI0-b5PM2-yn-v7j2Agg,4.5
14354,iz2ZDUqCK2lnx3wNI4Pl5w,2.5
14355,jekk_LAZAGGpnPSeyJGtGw,4.0
14356,BHwUfUSGaWaqeSYCzKbVCg,4.0
14357,0rM3Izz5hVz-_kf339YMeQ,3.0
14358,j_QRlMC5nRLFvywLtQ3_1A,2.5
14359,vUIZAqtgNqRPj7QCtTl3sQ,4.5
14360,GIEXyVwr9aYlI-4RSLsWCw,1.5
14361,haPQJ2oy3529RMzpWrA39A,4.5
14362,PFLbYu6MuGr1BbDWb1c0yA,2.5
14363,bBMH0iGXMYVdnT9cf6_hgQ,2.0
14364,dwJL0XiFv7EgCts-wjQpwg,3.5
14365,0x4BzJ4yiCOKH9R7TDWCFw,4.0
14366,4DmcHKAcAk4xMnW8oDH--Q,3.0
14367,wsrl2J5u-Us3E9oalSvnXA,3.0
14368,LJRcRuErc52keHjQLBBLsg,3.5
14369,yNCFucjmzObzUI7X3Ql_lw,4.0
14370,UGZZVg5iOT-Q9PfoST38oQ,3.5
14371,PU0k0ylp9ZIjTAadluXXdg,3.5
14372,0wMG4lS9Ay09xdHFHJISZw,2.5
14373,pPUf4wP-98ILBBQEGJraVw,4.5
14374,yEmEDomLUofVtbZoUeFV5g,4.0
14375,cak9W3AsSk8zDJ_aVuVhSw,3.0
14376,SORfr76--4UporsAlVrtbw,5.0
14377,JzUFlsQh5jWG0AHD0V8pIQ,3.5
14378,gHOK_W5uoOA14dcg7zsVXQ,4.5
14379,i-qUPXA8sapTzCCF7YXpog,1.5
14380,qDz3dmLlGrra33ZkDAMkaQ,4.5
14381,mMsgdRmHZ1m1Yi88YYJ87w,4.5
14382,3fWiCxhqhZlCCXLLu8paPw,2.5
14383,75Ela2MABxzZTs09OFSRsg,2.0
14384,At1HsCzyLGEuMpZcRY02UQ,3.0
14385,vV00GT_L1_fJYbLg_yEIxg,3.5
14386,xUo867M71htXCJEvTaND7w,2.5
14387,tkQ6wFbL8iRmUCTtNR5rsw,4.0
14388,Lsw4VnF3xK_Rcnl6VIM4Qg,3.0
14389,oZuEKnJErt81nqXz-8SLow,3.0
14390,xHWi7ZQ0zlRoKWlfnmhOYA,3.5
14391,RU0UTD_beaENcS5e9EXH-w,2.0
14392,Y9EfIbXryZVWA3IVx86bAw,2.5
14393,8oxFSb3azCU1NbZREmb2eg,1.5
14394,u0Cv6d9FoxvKoYi8NM1D1g,4.0
14395,tfU_GPrbSnssFQQHnBSkPQ,2.0
14396,tJRqP1scsqrDatoAoD_DTQ,5.0
14397,CXy94wI84rgQh9d9swQsFg,2.0
14398,L-pw3AjuanRy5M5s5ROPVQ,4.5
14399,bic8O3P5BuiytH4EaEd0kg,4.0
14400,ZJprZ8gTOxXnkGRyU2iQbg,1.5
14401,glGXH9Ehxfxq2-OAN_ZnYg,3.0
14402,R5L2tjGbgoqo7IEQo_J4ew,5.0
14403,e27sItQBZuFbBPz_Ucq76A,4.0
14404,W_SQ6CfxAZFx6liHLPyajg,4.0
14405,eR44gUajtqCnVECnjh7Ynw,4.5
14406,lZX5_8qspEXtMJGFQ0-Mow,3.0
14407,BjW9Vj8nxgRUZS3UrOoolA,2.0
14408,pRF-yUpOG2YbzA767CLqQQ,4.0
14409,JGVxKGvQEaMZ6O_2l0UucA,2.5
14410,hsFYXrBAPTlQgcyrJEcDCA,3.5
14411,-Q9l-6rQpExmerxk3BMahA,3.0
14412,4Io6tC1ElG85L39OgzkAJw,4.0
14413,CX41cIFRNSYtcv8ZbpiMkw,4.5
14414,8FRpZwJgsNhvn3r26cTXXQ,3.5
14415,wCS06xu2g1FFi1kr0WT-nQ,4.0
14416,vo9KLwtf_x1TpA9diT95zA,3.5
14417,nm--zdNL0zWvUNE2uMK5_Q,4.0
14418,Ix-NE3bXbn_rKCTbNM2HEw,4.0
14419,-RkGrQUxlwgaR5By4p2tAQ,2.0
14420,zc31jvh3iSCVvyfoAGn4rQ,4.0
14421,8JzURExziDYuCrd7Ve9nDQ,4.5
14422,7v3LpK_fNAOi_KLoMbt--Q,5.0
14423,fL9yxemdu0Xm584IHQcmGw,3.5
14424,tf-SwTeNqIDcLRMO7f6abA,3.5
14425,6glFzEDwOtT3MQRhtHIpTw,4.5
14426,_gjnKJVv_99LzHLDICdxyA,4.0
14427,wvUhHEi-s9K8B95Ifi8RBg,3.5
14428,dfXEEXFlpHLLQV9sm-ISRg,3.5
14429,FzZ2U0gLuhKVarDdXVWBQw,4.5
14430,d_4xDlOYQJYqV2V-2iyGOA,3.5
14431,NsUjEmrd2311SwPsPzjxsw,4.5
14432,Nre140uX7xbHK2W80kzO6A,3.5
14433,maJ6SEgLcQQqVR8dqyWF0w,4.5
14434,_uDhUdcNBtgiOXPGPWunoQ,4.5
14435,-4x3pVUUsfWmKEilWKsOZQ,2.5
14436,pwolmq_xUuUBxzgEd4aSAg,4.5
14437,hZyq5_bP6AHCPxGWapXS_A,4.0
14438,ySyzC-hLWeRJCiTLBtcpvA,4.5
14439,KkdLjGfVsfGESNkE0ktURg,4.0
14440,EIEwAyhRWXB8ooXLVLoa2g,4.5
14441,RuM9hDl_E9FN5IkkJ7HPQQ,3.5
14442,6Bt4ne57A8UeCl9evzHPwA,4.5
14443,4csoz78GQbCFvb8iAXxMaQ,2.5
14444,u5XgMHBbacyE7KC4kMWLVw,4.5
14445,TWYSYLX2pLaOOMyNSuwGyQ,2.0
14446,AegBDOGq8gbixKBb-UfO6w,4.0
14447,GD3cy91V7-q7-BoZX-mxXA,4.0
14448,YbwLfwNsov6FrP3ZaOOkww,4.5
14449,81YyW_3TrdoUFEgvFFKSsA,3.5
